"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"GTF2H1","General transcription factor IIH subunit 1",0.24,"Non-significant",0.528,1.35615363518699,0.203762079297272,15.85,4,0.296795638185104,0.206646202507996,0.298808792824978
"USE1","Vesicle transport protein USE1",0.13,"Non-significant",0.527,1.35556272874121,0.203944093103219,17.31,3,0.296933365869033,0.103635484035621,0.171335892438886
"PHF6","PHD finger protein 6",-0.21,"Non-significant",0.527,-1.35475679265537,0.20419256039645,16.71,2,0.297191202628804,0.147431991800644,0.228071605461748
"TMEM184C","Transmembrane protein 184C",-0.49,"Non-significant",0.527,-1.35466253040895,0.20422163763541,16.15,1,0.297191202628804,0.20524268618059,0.297215118485206
"TTC21B","Tetratricopeptide repeat protein 21B",0.98,"Non-significant",0.526,1.35267668395665,0.204835019732163,15.09,1,0.298010526617952,0.220730912836609,0.315246152849195
"GGCT","Gamma-glutamylcyclotransferase",-0.14,"Non-significant",0.524,-1.35009807706102,0.205633787026925,18.57,7,0.299099094847177,0.218928838206423,0.313050250282118
"MAVS","Mitochondrial antiviral-signaling protein",-0.12,"Non-significant",0.524,-1.34982481475698,0.205718586818646,20.45,8,0.299148901009076,0.222968128874041,0.317751064197423
"FKBP9","Peptidyl-prolyl cis-trans isomerase FKBP9;Peptidyl-prolyl cis-trans isomerase FKBP9;Peptidyl-prolyl cis-trans isomerase FKBP10",0.18,"Non-significant",0.523,1.34870714810628,0.206065729173913,19.49,1,0.299580078506645,0.048847689804957,0.0934470677581412
"ZNF622","Zinc finger protein 622",-0.23,"Non-significant",0.523,-1.34828861434743,0.2061958496295,16.49,4,0.299695613426124,0.206324224964272,0.298466802188716
"RAD1","Cell cycle checkpoint protein RAD1",-0.81,"Non-significant",0.522,-1.34559315935276,0.207035498496821,15.88,1,0.300842103292163,0.220799454151993,0.315267946481019
"LARS2","Probable leucine--tRNA ligase, mitochondrial",0.06,"Non-significant",0.522,1.34509132947608,0.207192135537233,20.28,25,0.30092191113741,0.295727237475455,0.399046308812375
"RETREG3","Reticulophagy regulator 3",0.11,"Non-significant",0.522,1.34520966524563,0.207155190289205,20.03,6,0.30092191113741,0.200748115072994,0.292352103590181
"GRAMD1A","Protein Aster-A",-0.41,"Non-significant",0.521,-1.34431195279461,0.207435599546833,13.9,1,0.301201580986162,0.200372536088895,0.292079529397487
"PFKL","ATP-dependent 6-phosphofructokinase, liver type;ATP-dependent 6-phosphofructokinase, liver type;ATP-dependent 6-phosphofructokinase, platelet type",0.18,"Non-significant",0.52,1.3431518927199,0.207798423992972,19.84,1,0.301654385369582,0.0675136624418495,0.121495845702075
"ELAVL1","ELAV-like protein 1",-0.08,"Non-significant",0.52,-1.34249346140911,0.208004592342167,21.61,13,0.301731702926219,0.256025202990947,0.3556940892457
"RAB2A","Ras-related protein Rab-2A;Ras-related protein Rab-2A;Ras-related protein Rab-2B",0.1,"Non-significant",0.52,1.34270203675736,0.207939264694179,19.62,8,0.301731702926219,0.224113628737889,0.318999360414263
"URB2","Unhealthy ribosome biogenesis protein 2 homolog",-0.11,"Non-significant",0.52,-1.34249322221432,0.208004667269908,17.75,15,0.301731702926219,0.246229480052571,0.344267446472368
"CCDC93","Coiled-coil domain-containing protein 93",-0.11,"Non-significant",0.52,-1.34195612597993,0.208172969303291,17.11,10,0.301901828276366,0.23573828391045,0.332426936582014
"RAP2A","Ras-related protein Rap-2a;Ras-related protein Rap-2b",0.17,"Non-significant",0.518,1.33918622427139,0.209042734215784,18.93,2,0.303088914078607,0.11491900460475,0.186447971002551
"PCF11","Pre-mRNA cleavage complex 2 protein Pcf11",-0.31,"Non-significant",0.518,-1.33882801095293,0.209155435760089,16.4,7,0.303178028758561,0.228304456604847,0.324184657962775
"C9","Complement component C9",0.39,"Non-significant",0.518,1.33805710298851,0.209398151302305,14.14,1,0.303455513410664,0.19959786179376,0.291250443460833
"DPYSL2","Dihydropyrimidinase-related protein 2",0.08,"Non-significant",0.518,1.33754677863178,0.209558952578012,21.62,29,0.303484697973973,0.273698654081803,0.375573964796389
"ST3GAL1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1;CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",-0.43,"Non-significant",0.518,-1.3375048747985,0.209572160879103,14.4,1,0.303484697973973,0.205215051058928,0.297215118485206
"STK4","Serine/threonine-protein kinase 4;Serine/threonine-protein kinase 4;Serine/threonine-protein kinase 3",-0.27,"Non-significant",0.518,-1.33751070469347,0.209570323225136,16.78,3,0.303484697973973,0.205392376997735,0.29735911296687
"PLEKHA6","Pleckstrin homology domain-containing family A member 6 (Fragment)",-0.77,"Non-significant",0.517,-1.33588031985931,0.210084762801787,14.83,1,0.304152567041393,0.223179633313585,0.317975894610277
"LMBR1","Protein LMBR1L",-0.65,"Non-significant",0.517,-1.33542141836153,0.210229750384465,15.13,1,0.304288021777123,0.220392861498088,0.314915373456699
"PUS7L","Pseudouridylate synthase 7 homolog-like protein",-0.45,"Non-significant",0.516,-1.33463725738804,0.210477694519903,14.85,2,0.304572393855287,0.216081903589083,0.309865492392429
"APOE","Apolipoprotein E",0.12,"Non-significant",0.516,1.33430185657371,0.210583819199563,21.54,28,0.304651456773548,0.253725292919468,0.353079152917331
"ARFIP2","Arfaptin-2",0.21,"Non-significant",0.516,1.33322574217706,0.210924614401125,17.06,5,0.305069895725117,0.21868012142527,0.312845812009991
"CHMP2B","Charged multivesicular body protein 2b",0.21,"Non-significant",0.515,1.332840720335,0.211046658396727,17.68,1,0.305171817627916,0.115528956504592,0.187335339347551
"TMX4","Thioredoxin-related transmembrane protein 4",0.11,"Non-significant",0.515,1.33234558132338,0.211203693479594,19.51,5,0.305324274204436,0.18589591270884,0.274986528874552
"PPP4R2","Serine/threonine-protein phosphatase 4 regulatory subunit 2",-0.51,"Non-significant",0.515,-1.33216950515355,0.211259560043222,17.65,2,0.30533043888025,0.220720291782034,0.315246152849195
"MRM1","rRNA methyltransferase 1, mitochondrial",-0.13,"Non-significant",0.515,-1.33170072184566,0.211408358416994,18.2,4,0.305396302918299,0.171931322988824,0.258202446224586
"THYN1","Thymocyte nuclear protein 1",-0.18,"Non-significant",0.515,-1.33180737336063,0.21137449809023,18.12,5,0.305396302918299,0.213731561435309,0.307177471219996
"CNOT2","CCR4-NOT transcription complex subunit 2",-0.29,"Non-significant",0.514,-1.32976815255361,0.212022702023116,16.58,2,0.306209013392916,0.195648277340071,0.286638942564962
"UBE3A","Ubiquitin-protein ligase E3A",0.09,"Non-significant",0.514,1.32938391431517,0.212145023769942,17.9,18,0.30631090913781,0.264861187086887,0.365884190131678
"STK24","Serine/threonine-protein kinase 25;Serine/threonine-protein kinase 26;Serine/threonine-protein kinase 24",-0.17,"Non-significant",0.513,-1.32777012697759,0.21265941049139,18.09,8,0.306978709899379,0.231863963036224,0.328136586769992
"ALDH7A1","Alpha-aminoadipic semialdehyde dehydrogenase (Fragment)",0.2,"Non-significant",0.513,1.32757126590425,0.21272286801472,18.8,2,0.306995417083683,0.150959908691845,0.232490832829163
"KDM4B","Lysine-specific demethylase 4B",-0.31,"Non-significant",0.513,-1.32710323207991,0.212872281836689,16.43,6,0.307136135485903,0.230486081164878,0.326577141344009
"PATL1","Protein PAT1 homolog 1",-0.33,"Non-significant",0.512,-1.32643742471809,0.213084982291164,16.74,3,0.307368074163047,0.217424213853146,0.311274878627889
"FLNB","Filamin-B;Filamin-B;Filamin-B;Filamin-B;Filamin-A;Filamin-A",-0.16,"Non-significant",0.512,-1.32538210761351,0.213422477464216,20.38,1,0.307779868183223,0.0197543461783776,0.045357573278021
"STXBP2","Syntaxin-binding protein 2",-0.05,"Non-significant",0.511,-1.32472359922085,0.213633295839054,18.5,14,0.308008823459961,0.307483428527136,0.411345115666982
"TYSND1","Peroxisomal leader peptide-processing protease",0.22,"Non-significant",0.511,1.32446097132427,0.213717423056983,16.23,3,0.308055052917946,0.19597683399474,0.28688642423228
"TMPRSS9","Transmembrane protease serine 9",2.1,"Non-significant",0.511,1.32426681522421,0.21377963445097,17.29,1,0.3080696777999,0.233646027416509,0.32994833991014
"RAB17","Ras-related protein Rab-17",0.2,"Non-significant",0.51,1.32221208774563,0.214438929211292,18.51,6,0.308944520122525,0.227550956079944,0.32326986965787
"MLEC","Malectin",0.09,"Non-significant",0.51,1.32113082853728,0.214786545570981,20.65,12,0.309370007337755,0.255499843519329,0.355047574942195
"LARP4","La-related protein 4",-0.23,"Non-significant",0.509,-1.32076368335982,0.214904685921317,17.45,5,0.309464839765498,0.225192498120894,0.320303848889743
"MARS2","Methionine--tRNA ligase, mitochondrial",0.06,"Non-significant",0.509,1.32029129806152,0.215056769672517,18.97,19,0.309608492981091,0.298919870593136,0.402528191693124
"UBXN4","UBX domain-containing protein 4",-0.11,"Non-significant",0.508,-1.31869341218533,0.215571867086583,19.72,8,0.310274565203433,0.232552487563805,0.328875016471089
"RRAGC","Ras-related GTP-binding protein C",0.15,"Non-significant",0.508,1.31803786651965,0.215783485082323,17.26,3,0.31050361897668,0.154060370211103,0.236588427339501
"MOCS3","Adenylyltransferase and sulfurtransferase MOCS3",0.24,"Non-significant",0.507,1.31647845552909,0.216287572234524,17.28,8,0.311153310214364,0.236439193361508,0.332939244911958
"PPIA","Peptidyl-prolyl cis-trans isomerase A",-0.09,"Non-significant",0.506,-1.31542101501665,0.216629948687013,23.67,14,0.311570103641482,0.26232426326824,0.3628267100884
"FRK","Hepatocyte growth factor receptor;Tyrosine-protein kinase FRK",-0.74,"Non-significant",0.506,-1.31507059634634,0.216743505482927,17.51,2,0.311657672404004,0.232346499912165,0.32874085126262
"PNKP","Bifunctional polynucleotide phosphatase/kinase",-0.11,"Non-significant",0.505,-1.31348692818472,0.217257323253565,17.06,9,0.312320598078558,0.240438367982229,0.337526411233891
"EMC4","ER membrane protein complex subunit 4",-0.14,"Non-significant",0.505,-1.31233946527724,0.217630243528718,19.17,4,0.312780702200492,0.186226966311254,0.275338570630607
"LAMTOR2","Ragulator complex protein LAMTOR2",-0.25,"Non-significant",0.504,-1.31133167564539,0.217958206508992,16.86,2,0.313175985408865,0.189976676426186,0.28004284863322
"MYLK2","Myosin light chain kinase 2, skeletal/cardiac muscle",-0.86,"Non-significant",0.504,-1.31044804398681,0.218246100644664,18.11,1,0.313513517240708,0.233240153848747,0.329532471423839
"CS","Citrate synthase, mitochondrial",0.05,"Non-significant",0.503,1.30964133306297,0.218509207414785,22.94,18,0.313815286474097,0.316723820804611,0.421230579388826
"PAXX","Protein PAXX",-0.25,"Non-significant",0.503,-1.3084060202858,0.218912608851828,16.51,2,0.314318346657672,0.191153281671869,0.281496756508822
"ZZEF1","Zinc finger ZZ-type and EF-hand domain-containing protein 1",-0.37,"Non-significant",0.502,-1.30787295267221,0.21908687608112,14.3,5,0.314492247882579,0.235987972981442,0.332541280336078
"GORASP2","Golgi reassembly-stacking protein 2",0.06,"Non-significant",0.502,1.30691085319153,0.21940168940925,20.65,7,0.314791415187811,0.203498852243805,0.295412833348035
"NEDD9","Enhancer of filamentation 1",0.25,"Non-significant",0.502,1.30701535480335,0.219367476871711,15.87,2,0.314791415187811,0.191751852003164,0.282167547451559
"INTS7","Integrator complex subunit 7",0.1,"Non-significant",0.501,1.30570727047663,0.219796044748941,17.5,10,0.315280774976845,0.248036192665934,0.34605756944219
"ASGR1","Asialoglycoprotein receptor 1",0.07,"Non-significant",0.5,1.30426451044709,0.220269536590103,21.2,25,0.315883385362006,0.302545254347722,0.405754620435734
"MRPS24","28S ribosomal protein S24, mitochondrial",-0.18,"Non-significant",0.5,-1.30380134764009,0.220421717659719,19.61,6,0.315948474659049,0.231689692376987,0.328046879587134
"RBPMS2","RNA-binding protein with multiple splicing 2",0.48,"Non-significant",0.5,1.30386537779447,0.220400674159766,14.13,1,0.315948474659049,0.222037052153108,0.316576683756611
"RBM45","RNA-binding protein 45",-0.29,"Non-significant",0.5,-1.30265088518211,0.22080009907842,16.43,3,0.316337575362472,0.221036152379466,0.315406458639064
"TBC1D13","TBC1 domain family member 13",-0.12,"Non-significant",0.5,-1.30266175381541,0.2207965219371,17.52,10,0.316337575362472,0.247563790328532,0.345561440758179
"SNX17","Sorting nexin-17",-0.6,"Non-significant",0.5,-1.3024721929967,0.220858918026408,14.47,5,0.31634524763066,0.240329107372836,0.337453091676572
"INPPL1","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",-0.66,"Non-significant",0.498,-1.29958658535433,0.221810542414621,13.91,2,0.31763140838996,0.236361761202533,0.33290943609507
"IGSF8","Immunoglobulin superfamily member 8",-0.33,"Non-significant",0.497,-1.29831533048195,0.222230850054087,15.35,4,0.318156288354715,0.234284132202909,0.330612737954832
"MED16","Mediator of RNA polymerase II transcription subunit 16",-0.18,"Non-significant",0.497,-1.29780963274282,0.222398228003746,17.11,4,0.318318895766368,0.212824832301081,0.306171780385484
"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase;Cytosolic 10-formyltetrahydrofolate dehydrogenase;Mitochondrial 10-formyltetrahydrofolate dehydrogenase",-0.08,"Non-significant",0.497,-1.29713980221844,0.222620090903244,19.92,6,0.318559390054292,0.19165734000914,0.282098627073154
"SSU72","RNA polymerase II subunit A C-terminal domain phosphatase SSU72",0.24,"Non-significant",0.495,1.2942479998862,0.223580010173967,17.36,3,0.319855638346074,0.214760498135963,0.308431521230703
"HEBP1","Heme-binding protein 1",0.08,"Non-significant",0.495,1.29350045419074,0.223828706663322,18.76,8,0.320134024009397,0.237645909120025,0.334310512435789
"SLC2A14","Solute carrier family 2, facilitated glucose transporter member 3",0.17,"Non-significant",0.494,1.29259688935877,0.224129611473105,23.2,4,0.320486928730392,0.208345416221835,0.300971637642724
"RIOK2","Serine/threonine-protein kinase RIO2",-0.47,"Non-significant",0.494,-1.29190386486651,0.224360627246611,14.32,2,0.320739751490262,0.232725008652109,0.329040352734654
"CES3","Carboxylesterase 3",0.14,"Non-significant",0.493,1.29040573434336,0.224860688588064,18.01,9,0.321376979317771,0.247387793462755,0.345421961734934
"LRRC57","Leucine-rich repeat-containing protein 57",0.09,"Non-significant",0.493,1.29004114783206,0.22498252229186,17.39,5,0.321395843650636,0.172918936946563,0.259422248963695
"PACS1","Phosphofurin acidic cluster sorting protein 1",0.32,"Non-significant",0.493,1.29017944667519,0.224936300657281,16.41,6,0.321395843650636,0.2430820955636,0.340994964307686
"PPFIBP1","Liprin-beta-1;Liprin-beta-1;Liprin-beta-2",0.13,"Non-significant",0.493,1.28943854413623,0.22518401283015,16.89,3,0.321606035219888,0.119704097161473,0.192391180233921
"TMEM214","Transmembrane protein 214",0.08,"Non-significant",0.492,1.28887659699224,0.225372042548283,19.93,21,0.321796905347054,0.28625855036412,0.389377435058506
"NUCB2","Nucleobindin-2",-0.11,"Non-significant",0.492,-1.28812821899044,0.22562265269949,19.53,11,0.321999333338852,0.256975608132681,0.356763180037793
"PRPF38B","Pre-mRNA-splicing factor 38B",0.34,"Non-significant",0.492,1.28822893957716,0.225588910983967,16.75,3,0.321999333338852,0.231795257251945,0.328117831856402
"AGAP3","Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3;Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3;Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1",0.36,"Non-significant",0.492,1.28753779356726,0.225820530333256,15.15,1,0.322204021698066,0.212562741021171,0.305869099859501
"AGO1","Protein argonaute-2;Protein argonaute-1",0.32,"Non-significant",0.491,1.28677722238163,0.226075641010558,15.34,4,0.322490252618001,0.237695508841873,0.334310512435789
"SOS1","Son of sevenless homolog 1",0.24,"Non-significant",0.49,1.28507885352354,0.226646160434888,16.89,5,0.323226158422085,0.238532973211413,0.335408650782303
"PLPP3","Phospholipid phosphatase 3",0.41,"Non-significant",0.49,1.2847820565749,0.226745982045327,15.14,2,0.323290596569205,0.230677760595614,0.326692271288714
"DNAJC21","DnaJ homolog subfamily C member 21",-0.36,"Non-significant",0.49,-1.28426747637494,0.226919135973774,14.27,2,0.323459534463218,0.225301142724823,0.320346205993436
"SLC12A9","Solute carrier family 12 member 9",-0.22,"Non-significant",0.49,-1.28364277997766,0.227129489051282,15.84,3,0.323681403351742,0.210556962946168,0.303795549805529
"HSPA8","Heat shock cognate 71 kDa protein (Fragment)",-0.21,"Non-significant",0.49,-1.28336337711448,0.227223623630886,20.55,1,0.323737582717061,0.139906354406501,0.218885748023074
"SERPINA5","Plasma serine protease inhibitor",0.39,"Non-significant",0.489,1.28168901996652,0.227788406612434,16.44,6,0.324464131421707,0.246978475362931,0.345030318488558
"SLC25A26","S-adenosylmethionine mitochondrial carrier protein",-0.37,"Non-significant",0.489,-1.28140787710279,0.227883352427561,14.14,3,0.324521250617059,0.236744766338824,0.333202618172727
"ALG1","Chitobiosyldiphosphodolichol beta-mannosyltransferase",0.09,"Non-significant",0.488,1.2800550452082,0.228340675356939,20.68,13,0.325094267585902,0.271882062689524,0.373687843190224
"LMF1","Lipase maturation factor",-0.64,"Non-significant",0.488,-1.27943106778548,0.228551862941149,17.26,1,0.325269444801175,0.239192028126809,0.336095756453653
"PLD1","Phospholipase D1",-0.21,"Non-significant",0.488,-1.27936669015588,0.22857366088952,14.71,3,0.325269444801175,0.207862823300538,0.300421183553806
"ENY2","Transcription and mRNA export factor ENY2",-0.1,"Non-significant",0.488,-1.2788937532859,0.228733847119538,19,4,0.325419132821906,0.151239476149161,0.232800203011079
"AP5Z1","AP-5 complex subunit zeta-1",-0.41,"Non-significant",0.487,-1.27860588384326,0.228831394969753,14.66,2,0.325479654816352,0.232951547358803,0.329281965055432
"DPM3","Dolichol-phosphate mannosyltransferase subunit 3",-0.2,"Non-significant",0.487,-1.27842672300141,0.228892122841385,19.59,3,0.325487789197904,0.206326251501606,0.298466802188716
"MTX3","Metaxin-3",-0.17,"Non-significant",0.487,-1.27714105899783,0.229328294680223,16.06,5,0.326029677948794,0.230619111707717,0.326687403393479
"GOLPH3L","Golgi phosphoprotein 3-like;Golgi phosphoprotein 3-like;Golgi phosphoprotein 3",1.06,"Non-significant",0.486,1.27647522729033,0.229554450336287,17.41,1,0.326272803900987,0.246994636402519,0.345030318488558
"TMEM87B","Transmembrane protein 87B",-0.67,"Non-significant",0.486,-1.27491851193261,0.230083913760672,14,1,0.326946810211791,0.241775796561574,0.339242918722986
"DDX5","Probable ATP-dependent RNA helicase DDX5;Probable ATP-dependent RNA helicase DDX5;Probable ATP-dependent RNA helicase DDX17",-0.06,"Non-significant",0.485,-1.27355815248317,0.230547409794865,21.36,9,0.327526776412057,0.259085476539669,0.359018446062113
"RELN","Reelin",-0.91,"Non-significant",0.484,-1.27238216240966,0.230948702393986,14.94,31,0.328018116194242,0.252524066470115,0.351738441926476
"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",-0.3,"Non-significant",0.484,-1.27205892500513,0.231059103145979,14.62,3,0.328096163502461,0.233918461212046,0.330254243615289
"ADO","2-aminoethanethiol dioxygenase",-0.75,"Non-significant",0.484,-1.27118954634286,0.231356250500127,14.43,1,0.328362432793023,0.245161000606301,0.343097833629962
"PLAA","Phospholipase A-2-activating protein",-0.13,"Non-significant",0.484,-1.27118556893225,0.231357610666573,17.33,11,0.328362432793023,0.259045901282438,0.359018446062113
"PPP2R5D","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform;Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform;Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform;Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform",-0.21,"Non-significant",0.483,-1.2702741951908,0.231669447805626,15.9,1,0.32872616850501,0.146621089582486,0.227585778347211
"YIPF6","Protein YIPF6",0.16,"Non-significant",0.482,1.26798265313449,0.232455040451288,18.35,1,0.329761801570432,0.0308340245549966,0.0649732632805965
"TEX264","Testis-expressed protein 264",0.13,"Non-significant",0.481,1.26697434307932,0.232801399363028,19.11,4,0.330173988502166,0.19344244583089,0.284231177546903
"CDC26","Anaphase-promoting complex subunit CDC26",0.23,"Non-significant",0.48,1.26427869701599,0.233729430708393,15.91,2,0.331410745627022,0.201053473849746,0.292580768511792
"ALG6","Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",0.13,"Non-significant",0.479,1.2635130890596,0.233993555531493,17.52,4,0.331705766190667,0.197552211102886,0.28889925110007
"CHMP5","Charged multivesicular body protein 5",-0.32,"Non-significant",0.479,-1.26310345339557,0.234134974273371,17.32,5,0.33182674078456,0.250152534909649,0.348764605157818
"CYTH1","Cytohesin-1",-0.18,"Non-significant",0.478,-1.2618347354405,0.234573415866541,17.33,2,0.332368510939254,0.159995039427215,0.243803926935573
"SRSF4","Serine/arginine-rich splicing factor 4;Serine/arginine-rich splicing factor 4;Serine/arginine-rich splicing factor 4;Serine/arginine-rich splicing factor 5;Serine/arginine-rich splicing factor 6",-0.16,"Non-significant",0.478,-1.26120488221533,0.234791327579067,18.78,1,0.332597626355121,0.0362411139418709,0.0739443693772587
"RALYL","RNA-binding Raly-like protein",-0.18,"Non-significant",0.478,-1.26028920479978,0.235108420194919,22.05,1,0.332967094852402,0.0946688370558627,0.159044721425196
"CHST14","Carbohydrate sulfotransferase 14",-0.32,"Non-significant",0.477,-1.25902847404297,0.235545572063944,15.13,5,0.333506377100349,0.251682273365454,0.350648460443464
"HSD17B10","3-hydroxyacyl-CoA dehydrogenase type-2",0.08,"Non-significant",0.476,1.25688810247637,0.236289247668947,21.72,22,0.334357683910769,0.301539148053602,0.40494941875469
"MRPS23","28S ribosomal protein S23, mitochondrial",-0.06,"Non-significant",0.476,-1.25681020702264,0.236316348506817,20.36,12,0.334357683910769,0.291323777270325,0.394214607304103
"POC1B-GALNT4","Polypeptide N-acetylgalactosaminyltransferase",0.21,"Non-significant",0.476,1.2568373689165,0.23630689824522,17.59,2,0.334357683910769,0.18641685446471,0.275550469115086
"OPA1","Dynamin-like 120 kDa protein, form S1",-0.54,"Non-significant",0.475,-1.25511964217268,0.236905140175763,15,1,0.335092972085886,0.243939591026597,0.341792697159453
"SLC4A2","Anion exchange protein 2",-0.42,"Non-significant",0.475,-1.25499299236498,0.236949297821083,15.62,3,0.335092972085886,0.248849541775075,0.347110499453824
"GNAI2","Guanine nucleotide-binding protein G(i) subunit alpha-2;Guanine nucleotide-binding protein G(i) subunit alpha-2;Guanine nucleotide-binding protein G(i) subunit alpha-2;Guanine nucleotide-binding protein G(i) subunit alpha;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short",0.15,"Non-significant",0.474,1.25384350843388,0.237350381800174,19.57,1,0.335579978282349,0.0152081383159521,0.0368043167343513
"NGEF","Ephexin-1",0.18,"Non-significant",0.474,1.25316443963037,0.237587584854665,16.28,6,0.335835102624236,0.250153284483654,0.348764605157818
"INTS5","Integrator complex subunit 5",0.17,"Non-significant",0.474,1.25293825605899,0.237666634907574,16.46,8,0.335866605862937,0.257561904896071,0.357325625151243
"NUDCD2","NudC domain-containing protein 2",-0.14,"Non-significant",0.474,-1.25213141354394,0.237948796270418,18.56,6,0.335944411246018,0.245153367488315,0.343097833629962
"SCAMP2","Secretory carrier-associated membrane protein 2",0.08,"Non-significant",0.474,1.25231855560859,0.237883326517492,19.11,4,0.335944411246018,0.0982248080955461,0.164070837788178
"TPM3","Tropomyosin alpha-3 chain;Tropomyosin alpha-3 chain;Tropomyosin alpha-3 chain;Tropomyosin alpha-3 chain;Tropomyosin beta chain;Tropomyosin beta chain;Tropomyosin alpha-1 chain;Tropomyosin alpha-4 chain",-0.07,"Non-significant",0.474,-1.25214808829724,0.237942962184052,19.35,5,0.335944411246018,0.15026515914136,0.231782832804855
"ZKSCAN1","Zinc finger protein with KRAB and SCAN domains 1",0.35,"Non-significant",0.474,1.2521667099816,0.2379364470515,15.83,2,0.335944411246018,0.236120757288391,0.332649171637002
"SYNJ2BP","Synaptojanin-2-binding protein",0.09,"Non-significant",0.474,1.25162844000187,0.238124828892405,20.23,10,0.336112741544933,0.268575278978919,0.369572075748434
"PAAF1","Proteasomal ATPase-associated factor 1",0.15,"Non-significant",0.473,1.25089519055845,0.23838164356603,17.47,4,0.336394988070642,0.219298652032995,0.313503291635475
"NSMCE4A","Non-structural maintenance of chromosomes element 4 homolog A",-0.2,"Non-significant",0.473,-1.24993410908224,0.238718594601235,16.5,5,0.336790158382333,0.247008353746414,0.345030318488558
"SREK1","Splicing regulatory glutamine/lysine-rich protein 1",-0.18,"Non-significant",0.473,-1.24956112263328,0.238849465996475,19.14,3,0.33689446729467,0.209214438238458,0.30193215391633
"AFG1L","AFG1-like ATPase",-0.14,"Non-significant",0.472,-1.2490184216884,0.239039989716518,16.98,8,0.337057115677128,0.258327443841674,0.358135774416866
"UNC93A","Protein unc-93 homolog A",0.36,"Non-significant",0.472,1.24890817706653,0.23907870787509,15.99,3,0.337057115677128,0.247978472820467,0.34605756944219
"RPS6KB2","Ribosomal protein S6 kinase beta-2",-0.28,"Non-significant",0.472,-1.24846718072616,0.239233637603891,15.93,3,0.337195196213012,0.239036416801487,0.335956883186318
"CHTOP","Chromatin target of PRMT1 protein",-0.17,"Non-significant",0.472,-1.2478232277699,0.239460015646841,18.26,1,0.337433892017708,0.0861699052435104,0.147842289476231
"ATR","Serine/threonine-protein kinase ATR",0.44,"Non-significant",0.472,1.24748925933962,0.239577488689288,14.27,1,0.337438705206978,0.2394300508105,0.336350334911142
"CNPY2","Protein canopy homolog 2",0.08,"Non-significant",0.472,1.24756321345662,0.239551471383679,21.6,11,0.337438705206978,0.277440831546394,0.379564716823124
"MED4","Mediator of RNA polymerase II transcription subunit 4",-0.18,"Non-significant",0.471,-1.24646004772609,0.239939806385652,17.49,5,0.337788207086344,0.244291438706773,0.342123655107214
"MON2","Protein MON2 homolog",-0.19,"Non-significant",0.471,-1.2464664505101,0.23993755101584,17.02,9,0.337788207086344,0.261990228629263,0.362534186809951
"CLP1","Polyribonucleotide 5'-hydroxyl-kinase Clp1",0.28,"Non-significant",0.47,1.24476927385796,0.240535979594949,16.04,2,0.3385469532025,0.225886657915728,0.321059657671718
"BIRC6","Baculoviral IAP repeat-containing protein 6",-0.12,"Non-significant",0.47,-1.24457483665385,0.240604615680556,16.54,15,0.338563022825647,0.274874323502213,0.376895694276713
"RICTOR","Rapamycin-insensitive companion of mTOR",0.22,"Non-significant",0.47,1.24324459742408,0.241074613636071,15.1,6,0.339143720609755,0.256713026193209,0.356482275518708
"GSE1","Genetic suppressor element 1",0.86,"Non-significant",0.468,1.24024492429756,0.242137178625534,13.43,1,0.340557567370402,0.258085800627827,0.357884622056445
"BLOC1S6","Biogenesis of lysosome-related organelles complex 1 subunit 6",-0.66,"Non-significant",0.464,-1.23394662008358,0.244380521218531,13.71,2,0.343631070354099,0.259717872939863,0.359810502033522
"HNRNPCL1","Heterogeneous nuclear ribonucleoprotein C-like 3",-0.15,"Non-significant",0.464,-1.23315592778723,0.244663332492666,21.07,1,0.34394700364911,0.0273389880993207,0.0590167065245094
"FNBP1","Formin-binding protein 1",-0.2,"Non-significant",0.463,-1.23248686672431,0.244902845324704,16.27,4,0.344201932490801,0.244039751957941,0.341852086253583
"NXT1","NTF2-related export protein 1",-0.77,"Non-significant",0.463,-1.23170624565984,0.245182533674698,14.99,2,0.344513192057276,0.262224958135938,0.362774158824022
"FBXO21","F-box only protein 21",-0.54,"Non-significant",0.462,-1.23004692818494,0.245777904862528,14.28,1,0.345219671723196,0.253341505639654,0.352710985616431
